iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,population,gdp_per_capita
ERI,Africa,Eritrea,4/20/2021,3548,11,10,0,1000.444,3.102,3.182,2.82,0,3546427,1510.459
ERI,Africa,Eritrea,4/21/2021,3564,16,10,0,1004.955,4.512,3.424,2.82,0,3546427,1510.459
ERI,Africa,Eritrea,4/22/2021,3597,33,10,0,1014.26,9.305,4.471,2.82,0,3546427,1510.459
ERI,Africa,Eritrea,4/23/2021,3605,8,10,0,1016.516,2.256,4.592,2.82,0,3546427,1510.459
EST,Europe,Estonia,1/1/2021,28406,416,234,5,21413.618,313.598,411.813,176.399,3.769,1326539,29481.252
EST,Europe,Estonia,1/2/2021,28789,383,241,7,21702.34,288.721,405.136,181.676,5.277,1326539,29481.252
EST,Europe,Estonia,1/3/2021,29131,342,244,3,21960.153,257.814,402.659,183.937,2.262,1326539,29481.252
EST,Europe,Estonia,1/4/2021,29521,390,251,7,22254.152,293.998,399.859,189.214,5.277,1326539,29481.252
EST,Europe,Estonia,1/5/2021,29950,429,258,7,22577.55,323.398,394.905,194.491,5.277,1326539,29481.252
EST,Europe,Estonia,1/6/2021,30667,717,261,3,23118.054,540.504,367.336,196.753,2.262,1326539,29481.252
EST,Europe,Estonia,1/7/2021,31751,1084,265,4,23935.218,817.164,405.028,199.768,3.015,1326539,29481.252
EST,Europe,Estonia,1/8/2021,32537,786,270,5,24527.737,592.519,444.874,203.537,3.769,1326539,29481.252
EST,Europe,Estonia,1/9/2021,33089,552,278,8,24943.858,416.12,463.074,209.568,6.031,1326539,29481.252
EST,Europe,Estonia,1/10/2021,33516,427,283,5,25265.748,321.89,472.228,213.337,3.769,1326539,29481.252
EST,Europe,Estonia,1/11/2021,33805,289,287,4,25483.608,217.86,461.351,216.352,3.015,1326539,29481.252
EST,Europe,Estonia,1/12/2021,34138,333,292,5,25734.637,251.029,451.013,220.122,3.769,1326539,29481.252
EST,Europe,Estonia,1/13/2021,34991,853,301,9,26377.664,643.027,465.659,226.906,6.785,1326539,29481.252
EST,Europe,Estonia,1/14/2021,35621,630,311,10,26852.584,474.92,416.767,234.445,7.538,1326539,29481.252
EST,Europe,Estonia,1/15/2021,36096,475,316,5,27210.659,358.075,383.274,238.214,3.769,1326539,29481.252
EST,Europe,Estonia,1/16/2021,36691,595,320,4,27659.194,448.536,387.905,241.229,3.015,1326539,29481.252
EST,Europe,Estonia,1/17/2021,37079,388,325,5,27951.685,292.49,383.705,244.998,3.769,1326539,29481.252
EST,Europe,Estonia,1/18/2021,37344,265,333,8,28151.453,199.768,381.121,251.029,6.031,1326539,29481.252
EST,Europe,Estonia,1/19/2021,37941,597,344,11,28601.496,450.043,409.551,259.321,8.292,1326539,29481.252
EST,Europe,Estonia,1/20/2021,38544,603,349,5,29056.062,454.566,382.628,263.091,3.769,1326539,29481.252
EST,Europe,Estonia,1/21/2021,39212,668,354,5,29559.628,503.566,386.721,266.86,3.769,1326539,29481.252
EST,Europe,Estonia,1/22/2021,39701,489,358,4,29928.257,368.628,388.228,269.875,3.015,1326539,29481.252
EST,Europe,Estonia,1/23/2021,40184,483,368,10,30292.362,364.105,376.167,277.414,7.538,1326539,29481.252
EST,Europe,Estonia,1/24/2021,40716,532,376,8,30693.406,401.044,391.674,283.444,6.031,1326539,29481.252
EST,Europe,Estonia,1/25/2021,40975,259,383,7,30888.651,195.245,391.028,288.721,5.277,1326539,29481.252
EST,Europe,Estonia,1/26/2021,41330,355,392,9,31156.265,267.614,364.967,295.506,6.785,1326539,29481.252
EST,Europe,Estonia,1/27/2021,41966,636,398,6,31635.708,479.443,368.521,300.029,4.523,1326539,29481.252
EST,Europe,Estonia,1/28/2021,42656,690,406,8,32155.858,520.151,370.89,306.06,6.031,1326539,29481.252
EST,Europe,Estonia,1/29/2021,43343,687,409,3,32673.747,517.889,392.213,308.321,2.262,1326539,29481.252
EST,Europe,Estonia,1/30/2021,43747,404,411,2,32978.299,304.552,383.705,309.829,1.508,1326539,29481.252
EST,Europe,Estonia,1/31/2021,44208,461,419,8,33325.82,347.521,376.059,315.86,6.031,1326539,29481.252
EST,Europe,Estonia,2/1/2021,44575,367,422,3,33602.48,276.66,387.69,318.121,2.262,1326539,29481.252
EST,Europe,Estonia,2/2/2021,44978,403,424,2,33906.278,303.798,392.859,319.629,1.508,1326539,29481.252
EST,Europe,Estonia,2/3/2021,45663,685,433,9,34422.659,516.381,398.136,326.413,6.785,1326539,29481.252
EST,Europe,Estonia,2/4/2021,46334,671,443,10,34928.487,505.828,396.09,333.952,7.538,1326539,29481.252
EST,Europe,Estonia,2/5/2021,46925,591,447,4,35374.007,445.52,385.751,336.967,3.015,1326539,29481.252
EST,Europe,Estonia,2/6/2021,47512,587,456,9,35816.512,442.505,405.459,343.752,6.785,1326539,29481.252
EST,Europe,Estonia,2/7/2021,47928,416,461,5,36130.11,313.598,400.613,347.521,3.769,1326539,29481.252
EST,Europe,Estonia,2/8/2021,48267,339,466,5,36385.662,255.552,397.597,351.29,3.769,1326539,29481.252
EST,Europe,Estonia,2/9/2021,48809,542,474,8,36794.244,408.582,412.567,357.321,6.031,1326539,29481.252
EST,Europe,Estonia,2/10/2021,49605,796,477,3,37394.302,600.058,424.52,359.582,2.262,1326539,29481.252
EST,Europe,Estonia,2/11/2021,50280,675,480,3,37903.145,508.843,424.951,361.844,2.262,1326539,29481.252
EST,Europe,Estonia,2/12/2021,50993,713,486,6,38440.634,537.489,438.09,366.367,4.523,1326539,29481.252
EST,Europe,Estonia,2/13/2021,51749,756,491,5,39010.538,569.904,456.289,370.136,3.769,1326539,29481.252
EST,Europe,Estonia,2/14/2021,52416,667,495,4,39513.35,502.812,483.32,373.151,3.015,1326539,29481.252
EST,Europe,Estonia,2/15/2021,52827,411,501,6,39823.179,309.829,491.074,377.675,4.523,1326539,29481.252
EST,Europe,Estonia,2/16/2021,53444,617,508,7,40288.299,465.12,499.151,382.951,5.277,1326539,29481.252
EST,Europe,Estonia,2/17/2021,54300,856,510,2,40933.587,645.288,505.612,384.459,1.508,1326539,29481.252
EST,Europe,Estonia,2/18/2021,55295,995,514,4,41683.66,750.072,540.074,387.474,3.015,1326539,29481.252
EST,Europe,Estonia,2/19/2021,56246,951,518,4,42400.563,716.903,565.704,390.49,3.015,1326539,29481.252
EST,Europe,Estonia,2/20/2021,57033,787,528,10,42993.836,593.273,569.043,398.028,7.538,1326539,29481.252
EST,Europe,Estonia,2/21/2021,57616,583,535,7,43433.325,439.49,559.996,403.305,5.277,1326539,29481.252
EST,Europe,Estonia,2/22/2021,58445,829,540,5,44058.26,624.935,605.012,407.074,3.769,1326539,29481.252
EST,Europe,Estonia,2/23/2021,59407,962,553,13,44783.455,725.195,642.165,416.874,9.8,1326539,29481.252
EST,Europe,Estonia,2/24/2021,60475,1068,557,4,45588.558,805.103,664.996,419.89,3.015,1326539,29481.252
EST,Europe,Estonia,2/25/2021,61627,1152,567,10,46456.983,868.425,681.903,427.428,7.538,1326539,29481.252
EST,Europe,Estonia,2/26/2021,62830,1203,575,8,47363.854,906.871,709.042,433.459,6.031,1326539,29481.252
EST,Europe,Estonia,2/27/2021,64399,1569,584,9,48546.631,1182.777,793.257,440.243,6.785,1326539,29481.252
EST,Europe,Estonia,2/28/2021,65600,1201,589,5,49451.995,905.364,859.81,444.013,3.769,1326539,29481.252
EST,Europe,Estonia,3/1/2021,66628,1028,598,9,50226.944,774.949,881.241,450.797,6.785,1326539,29481.252
EST,Europe,Estonia,3/2/2021,67739,1111,605,7,51064.462,837.518,897.287,456.074,5.277,1326539,29481.252
EST,Europe,Estonia,3/3/2021,69193,1454,615,10,52160.547,1096.085,938.856,463.612,7.538,1326539,29481.252
EST,Europe,Estonia,3/4/2021,70610,1417,623,8,53228.74,1068.193,967.394,469.643,6.031,1326539,29481.252
EST,Europe,Estonia,3/5/2021,72144,1534,637,14,54385.133,1156.393,1003.04,480.197,10.554,1326539,29481.252
EST,Europe,Estonia,3/6/2021,73684,1540,644,7,55546.049,1160.916,999.917,485.474,5.277,1326539,29481.252
EST,Europe,Estonia,3/7/2021,75003,1319,653,9,56540.366,994.317,1012.624,492.258,6.785,1326539,29481.252
EST,Europe,Estonia,3/8/2021,76183,1180,667,14,57429.898,889.533,1028.993,502.812,10.554,1326539,29481.252
EST,Europe,Estonia,3/9/2021,77491,1308,669,2,58415.923,986.025,1050.209,504.32,1.508,1326539,29481.252
EST,Europe,Estonia,3/10/2021,78973,1482,677,8,59533.116,1117.193,1053.224,510.351,6.031,1326539,29481.252
EST,Europe,Estonia,3/11/2021,80929,1956,686,9,61007.63,1474.514,1111.27,517.135,6.785,1326539,29481.252
EST,Europe,Estonia,3/12/2021,82286,1357,695,9,62030.592,1022.963,1092.208,523.92,6.785,1326539,29481.252
EST,Europe,Estonia,3/13/2021,83872,1586,710,15,63226.185,1195.592,1097.162,535.227,11.308,1326539,29481.252
EST,Europe,Estonia,3/14/2021,84807,935,719,9,63931.027,704.842,1055.809,542.012,6.785,1326539,29481.252
EST,Europe,Estonia,3/15/2021,86086,1279,728,9,64895.19,964.163,1066.47,548.797,6.785,1326539,29481.252
EST,Europe,Estonia,3/16/2021,87548,1462,739,11,65997.306,1102.116,1083.055,557.089,8.292,1326539,29481.252
EST,Europe,Estonia,3/17/2021,89331,1783,745,6,67341.405,1344.099,1115.47,561.612,4.523,1326539,29481.252
EST,Europe,Estonia,3/18/2021,91031,1700,758,13,68622.935,1281.53,1087.901,571.412,9.8,1326539,29481.252
EST,Europe,Estonia,3/19/2021,92780,1749,769,11,69941.404,1318.469,1130.116,579.704,8.292,1326539,29481.252
EST,Europe,Estonia,3/20/2021,94028,1248,780,11,70882.198,940.794,1093.716,587.996,8.292,1326539,29481.252
EST,Europe,Estonia,3/21/2021,95401,1373,787,7,71917.222,1035.024,1140.885,593.273,5.277,1326539,29481.252
EST,Europe,Estonia,3/22/2021,96394,993,797,10,72665.787,748.564,1110.085,600.812,7.538,1326539,29481.252
EST,Europe,Estonia,3/23/2021,97456,1062,809,12,73466.366,800.58,1067.009,609.858,9.046,1326539,29481.252
EST,Europe,Estonia,3/24/2021,99008,1552,823,14,74636.328,1169.962,1042.132,620.411,10.554,1326539,29481.252
EST,Europe,Estonia,3/25/2021,100437,1429,836,13,75713.567,1077.239,1012.947,630.211,9.8,1326539,29481.252
EST,Europe,Estonia,3/26/2021,101587,1150,847,11,76580.485,866.918,948.44,638.504,8.292,1326539,29481.252
EST,Europe,Estonia,3/27/2021,102738,1151,860,13,77448.156,867.671,937.994,648.304,9.8,1326539,29481.252
EST,Europe,Estonia,3/28/2021,103630,892,868,8,78120.583,672.427,886.194,654.334,6.031,1326539,29481.252
EST,Europe,Estonia,3/29/2021,104214,584,879,11,78560.826,440.243,842.149,662.627,8.292,1326539,29481.252
EST,Europe,Estonia,3/30/2021,105416,1202,896,17,79466.944,906.117,857.225,675.442,12.815,1326539,29481.252
EST,Europe,Estonia,3/31/2021,106424,1008,902,6,80226.816,759.872,798.641,679.965,4.523,1326539,29481.252
EST,Europe,Estonia,4/1/2021,107253,829,908,6,80851.75,624.935,734.026,684.488,4.523,1326539,29481.252
EST,Europe,Estonia,4/2/2021,108418,1165,922,14,81729.976,878.225,735.642,695.042,10.554,1326539,29481.252
EST,Europe,Estonia,4/3/2021,108937,519,931,9,82121.219,391.244,667.58,701.826,6.785,1326539,29481.252
EST,Europe,Estonia,4/4/2021,109399,462,941,10,82469.494,348.275,621.273,709.365,7.538,1326539,29481.252
EST,Europe,Estonia,4/5/2021,109781,382,950,9,82757.461,287.967,599.519,716.149,6.785,1326539,29481.252
EST,Europe,Estonia,4/6/2021,110680,899,964,14,83435.165,677.703,566.889,726.703,10.554,1326539,29481.252
EST,Europe,Estonia,4/7/2021,111664,984,976,12,84176.945,741.78,564.304,735.749,9.046,1326539,29481.252
EST,Europe,Estonia,4/8/2021,112421,757,990,14,84747.603,570.658,556.55,746.303,10.554,1326539,29481.252
EST,Europe,Estonia,4/9/2021,113098,677,1006,16,85257.953,510.351,503.997,758.364,12.061,1326539,29481.252
EST,Europe,Estonia,4/10/2021,113736,638,1020,14,85738.904,480.951,516.812,768.918,10.554,1326539,29481.252
EST,Europe,Estonia,4/11/2021,114174,438,1028,8,86069.087,330.183,514.228,774.949,6.031,1326539,29481.252
EST,Europe,Estonia,4/12/2021,114443,269,1037,9,86271.87,202.783,502.058,781.734,6.785,1326539,29481.252
EST,Europe,Estonia,4/13/2021,115080,637,1049,12,86752.067,480.197,473.843,790.78,9.046,1326539,29481.252
EST,Europe,Estonia,4/14/2021,115629,549,1057,8,87165.926,413.859,426.997,796.81,6.031,1326539,29481.252
EST,Europe,Estonia,4/15/2021,116200,571,1064,7,87596.369,430.443,406.967,802.087,5.277,1326539,29481.252
EST,Europe,Estonia,4/16/2021,116678,478,1070,6,87956.705,360.336,385.536,806.61,4.523,1326539,29481.252
EST,Europe,Estonia,4/17/2021,117011,333,1082,12,88207.735,251.029,352.69,815.656,9.046,1326539,29481.252
EST,Europe,Estonia,4/18/2021,117554,543,1092,10,88617.07,409.336,363.998,823.195,7.538,1326539,29481.252
EST,Europe,Estonia,4/19/2021,117782,228,1100,8,88788.946,171.876,359.582,829.226,6.031,1326539,29481.252
EST,Europe,Estonia,4/20/2021,118317,535,1104,4,89192.251,403.305,348.598,832.241,3.015,1326539,29481.252
EST,Europe,Estonia,4/21/2021,118789,472,1109,5,89548.065,355.813,340.306,836.01,3.769,1326539,29481.252
EST,Europe,Estonia,4/22/2021,119218,429,1120,11,89871.463,323.398,325.013,844.302,8.292,1326539,29481.252
EST,Europe,Estonia,4/23/2021,119610,392,1126,6,90166.968,295.506,315.752,848.825,4.523,1326539,29481.252
SWZ,Africa,Eswatini,1/1/2021,9482,124,216,11,8172.982,106.881,161.554,186.181,9.481,1160164,7738.975
SWZ,Africa,Eswatini,1/2/2021,9711,229,227,11,8370.368,197.386,165.494,195.662,9.481,1160164,7738.975
SWZ,Africa,Eswatini,1/3/2021,9943,232,231,4,8570.34,199.972,179.654,199.11,3.448,1160164,7738.975
SWZ,Africa,Eswatini,1/4/2021,10138,195,244,13,8738.42,168.08,178.669,210.315,11.205,1160164,7738.975
SWZ,Africa,Eswatini,1/5/2021,10338,200,252,8,8910.809,172.389,172.882,217.211,6.896,1160164,7738.975
SWZ,Africa,Eswatini,1/6/2021,10539,201,261,9,9084.061,173.251,171.527,224.968,7.758,1160164,7738.975
SWZ,Africa,Eswatini,1/7/2021,10773,234,268,7,9285.756,201.696,174.236,231.002,6.034,1160164,7738.975
SWZ,Africa,Eswatini,1/8/2021,10975,202,279,11,9459.869,174.113,183.841,240.483,9.481,1160164,7738.975
SWZ,Africa,Eswatini,1/9/2021,11180,205,291,12,9636.569,176.699,180.886,250.827,10.343,1160164,7738.975
SWZ,Africa,Eswatini,1/10/2021,11435,255,295,4,9856.365,219.797,183.718,254.274,3.448,1160164,7738.975
SWZ,Africa,Eswatini,1/11/2021,11711,276,298,3,10094.263,237.897,193.692,256.86,2.586,1160164,7738.975
SWZ,Africa,Eswatini,1/12/2021,11919,208,319,21,10273.548,179.285,194.677,274.961,18.101,1160164,7738.975
SWZ,Africa,Eswatini,1/13/2021,12124,205,332,13,10450.247,176.699,195.169,286.166,11.205,1160164,7738.975
SWZ,Africa,Eswatini,1/14/2021,12327,203,335,3,10625.222,174.975,191.352,288.752,2.586,1160164,7738.975
SWZ,Africa,Eswatini,1/15/2021,12532,205,343,8,10801.921,176.699,191.722,295.648,6.896,1160164,7738.975
SWZ,Africa,Eswatini,1/16/2021,12736,204,360,17,10977.758,175.837,191.599,310.301,14.653,1160164,7738.975
SWZ,Africa,Eswatini,1/17/2021,12944,208,376,16,11157.043,179.285,185.811,324.092,13.791,1160164,7738.975
SWZ,Africa,Eswatini,1/18/2021,13187,243,384,8,11366.496,209.453,181.748,330.988,6.896,1160164,7738.975
SWZ,Africa,Eswatini,1/19/2021,13443,256,403,19,11587.155,220.658,187.658,347.365,16.377,1160164,7738.975
SWZ,Africa,Eswatini,1/20/2021,13789,346,427,24,11885.389,298.234,205.02,368.051,20.687,1160164,7738.975
SWZ,Africa,Eswatini,1/21/2021,14017,228,441,14,12081.913,196.524,208.099,380.119,12.067,1160164,7738.975
SWZ,Africa,Eswatini,1/22/2021,14219,202,458,17,12256.026,174.113,207.729,394.772,14.653,1160164,7738.975
SWZ,Africa,Eswatini,1/23/2021,14330,111,458,0,12351.702,95.676,196.278,394.772,0,1160164,7738.975
SWZ,Africa,Eswatini,1/24/2021,14484,154,479,21,12484.442,132.74,189.628,412.873,18.101,1160164,7738.975
SWZ,Africa,Eswatini,1/25/2021,14622,138,493,14,12603.391,118.949,176.699,424.94,12.067,1160164,7738.975
SWZ,Africa,Eswatini,1/26/2021,14830,208,517,24,12782.676,179.285,170.789,445.627,20.687,1160164,7738.975
SWZ,Africa,Eswatini,1/27/2021,15051,221,522,5,12973.166,190.49,155.397,449.936,4.31,1160164,7738.975
SWZ,Africa,Eswatini,1/28/2021,15283,232,538,16,13173.138,199.972,155.889,463.728,13.791,1160164,7738.975
SWZ,Africa,Eswatini,1/29/2021,15471,188,551,13,13335.184,162.046,154.165,474.933,11.205,1160164,7738.975
SWZ,Africa,Eswatini,1/30/2021,15666,195,562,11,13503.263,168.08,164.509,484.414,9.481,1160164,7738.975
SWZ,Africa,Eswatini,1/31/2021,15711,45,565,3,13542.051,38.788,151.087,487,2.586,1160164,7738.975
SWZ,Africa,Eswatini,2/1/2021,15804,93,574,9,13622.212,80.161,145.546,494.758,7.758,1160164,7738.975
SWZ,Africa,Eswatini,2/2/2021,15878,74,583,9,13685.996,63.784,129.046,502.515,7.758,1160164,7738.975
SWZ,Africa,Eswatini,2/3/2021,15974,96,585,2,13768.743,82.747,113.654,504.239,1.724,1160164,7738.975
SWZ,Africa,Eswatini,2/4/2021,16045,71,591,6,13829.941,61.198,93.829,509.411,5.172,1160164,7738.975
SWZ,Africa,Eswatini,2/5/2021,16137,92,600,9,13909.24,79.299,82.008,517.168,7.758,1160164,7738.975
SWZ,Africa,Eswatini,2/6/2021,16181,44,604,4,13947.166,37.926,63.415,520.616,3.448,1160164,7738.975
SWZ,Africa,Eswatini,2/7/2021,16204,23,604,0,13966.991,19.825,60.706,520.616,0,1160164,7738.975
SWZ,Africa,Eswatini,2/8/2021,16234,30,607,3,13992.849,25.858,52.948,523.202,2.586,1160164,7738.975
SWZ,Africa,Eswatini,2/9/2021,16288,54,610,3,14039.394,46.545,50.485,525.788,2.586,1160164,7738.975
SWZ,Africa,Eswatini,2/10/2021,16341,53,616,6,14085.078,45.683,45.191,530.959,5.172,1160164,7738.975
SWZ,Africa,Eswatini,2/11/2021,16396,55,619,3,14132.485,47.407,43.22,533.545,2.586,1160164,7738.975
SWZ,Africa,Eswatini,2/12/2021,16455,59,630,11,14183.34,50.855,39.157,543.027,9.481,1160164,7738.975
SWZ,Africa,Eswatini,2/13/2021,16488,33,630,0,14211.784,28.444,37.803,543.027,0,1160164,7738.975
SWZ,Africa,Eswatini,2/14/2021,16535,47,630,0,14252.295,40.512,40.758,543.027,0,1160164,7738.975
SWZ,Africa,Eswatini,2/15/2021,16576,41,634,4,14287.635,35.34,42.112,546.474,3.448,1160164,7738.975
SWZ,Africa,Eswatini,2/16/2021,16606,30,634,0,14313.494,25.858,39.157,546.474,0,1160164,7738.975
SWZ,Africa,Eswatini,2/17/2021,16673,67,637,3,14371.244,57.75,40.881,549.06,2.586,1160164,7738.975
SWZ,Africa,Eswatini,2/18/2021,16709,36,640,3,14402.274,31.03,38.541,551.646,2.586,1160164,7738.975
SWZ,Africa,Eswatini,2/19/2021,16742,33,644,4,14430.718,28.444,35.34,555.094,3.448,1160164,7738.975
SWZ,Africa,Eswatini,2/20/2021,16764,22,645,1,14449.681,18.963,33.985,555.956,0.862,1160164,7738.975
SWZ,Africa,Eswatini,2/21/2021,16789,25,645,0,14471.23,21.549,31.276,555.956,0,1160164,7738.975
SWZ,Africa,Eswatini,2/22/2021,16807,18,645,0,14486.745,15.515,28.444,555.956,0,1160164,7738.975
SWZ,Africa,Eswatini,2/23/2021,16839,32,647,2,14514.327,27.582,28.691,557.68,1.724,1160164,7738.975
SWZ,Africa,Eswatini,2/24/2021,16897,58,649,2,14564.32,49.993,27.582,559.404,1.724,1160164,7738.975
SWZ,Africa,Eswatini,2/25/2021,16946,49,650,1,14606.556,42.235,29.183,560.266,0.862,1160164,7738.975
SWZ,Africa,Eswatini,2/26/2021,16972,26,650,0,14628.966,22.411,28.321,560.266,0,1160164,7738.975
SWZ,Africa,Eswatini,2/27/2021,17002,30,650,0,14654.825,25.858,29.306,560.266,0,1160164,7738.975
SWZ,Africa,Eswatini,2/28/2021,17014,12,652,2,14665.168,10.343,27.705,561.99,1.724,1160164,7738.975
SWZ,Africa,Eswatini,3/1/2021,17025,11,652,0,14674.649,9.481,26.843,561.99,0,1160164,7738.975
SWZ,Africa,Eswatini,3/2/2021,17086,61,652,0,14727.228,52.579,30.414,561.99,0,1160164,7738.975
SWZ,Africa,Eswatini,3/3/2021,17103,17,652,0,14741.881,14.653,25.366,561.99,0,1160164,7738.975
SWZ,Africa,Eswatini,3/4/2021,17129,26,654,2,14764.292,22.411,22.534,563.713,1.724,1160164,7738.975
SWZ,Africa,Eswatini,3/5/2021,17155,26,654,0,14786.703,22.411,22.534,563.713,0,1160164,7738.975
SWZ,Africa,Eswatini,3/6/2021,17173,18,658,4,14802.218,15.515,21.056,567.161,3.448,1160164,7738.975
SWZ,Africa,Eswatini,3/7/2021,17184,11,658,0,14811.699,9.481,20.933,567.161,0,1160164,7738.975
SWZ,Africa,Eswatini,3/8/2021,17188,4,658,0,14815.147,3.448,20.071,567.161,0,1160164,7738.975
SWZ,Africa,Eswatini,3/9/2021,17191,3,658,0,14817.733,2.586,12.929,567.161,0,1160164,7738.975
SWZ,Africa,Eswatini,3/10/2021,17203,12,658,0,14828.076,10.343,12.314,567.161,0,1160164,7738.975
SWZ,Africa,Eswatini,3/11/2021,17215,12,659,1,14838.419,10.343,10.59,568.023,0.862,1160164,7738.975
SWZ,Africa,Eswatini,3/12/2021,17225,10,659,0,14847.039,8.619,8.619,568.023,0,1160164,7738.975
SWZ,Africa,Eswatini,3/13/2021,17234,9,661,2,14854.796,7.758,7.511,569.747,1.724,1160164,7738.975
SWZ,Africa,Eswatini,3/14/2021,17237,3,661,0,14857.382,2.586,6.526,569.747,0,1160164,7738.975
SWZ,Africa,Eswatini,3/15/2021,17239,2,663,2,14859.106,1.724,6.28,571.471,1.724,1160164,7738.975
SWZ,Africa,Eswatini,3/16/2021,17243,4,663,0,14862.554,3.448,6.403,571.471,0,1160164,7738.975
SWZ,Africa,Eswatini,3/17/2021,17257,14,663,0,14874.621,12.067,6.649,571.471,0,1160164,7738.975
SWZ,Africa,Eswatini,3/18/2021,17267,10,664,1,14883.241,8.619,6.403,572.333,0.862,1160164,7738.975
SWZ,Africa,Eswatini,3/19/2021,17274,7,664,0,14889.274,6.034,6.034,572.333,0,1160164,7738.975
SWZ,Africa,Eswatini,3/20/2021,17283,9,665,1,14897.032,7.758,6.034,573.195,0.862,1160164,7738.975
SWZ,Africa,Eswatini,3/21/2021,17286,3,665,0,14899.618,2.586,6.034,573.195,0,1160164,7738.975
SWZ,Africa,Eswatini,3/22/2021,17290,4,665,0,14903.065,3.448,6.28,573.195,0,1160164,7738.975
SWZ,Africa,Eswatini,3/23/2021,17296,6,665,0,14908.237,5.172,6.526,573.195,0,1160164,7738.975
SWZ,Africa,Eswatini,3/24/2021,17301,5,666,1,14912.547,4.31,5.418,574.057,0.862,1160164,7738.975
SWZ,Africa,Eswatini,3/25/2021,17306,5,666,0,14916.857,4.31,4.802,574.057,0,1160164,7738.975
SWZ,Africa,Eswatini,3/26/2021,17312,6,666,0,14922.028,5.172,4.679,574.057,0,1160164,7738.975
SWZ,Africa,Eswatini,3/27/2021,17318,6,666,0,14927.2,5.172,4.31,574.057,0,1160164,7738.975
SWZ,Africa,Eswatini,3/28/2021,17321,3,667,1,14929.786,2.586,4.31,574.919,0.862,1160164,7738.975
SWZ,Africa,Eswatini,3/29/2021,17326,5,667,0,14934.096,4.31,4.433,574.919,0,1160164,7738.975
SWZ,Africa,Eswatini,3/30/2021,17333,7,667,0,14940.129,6.034,4.556,574.919,0,1160164,7738.975
SWZ,Africa,Eswatini,3/31/2021,17337,4,667,0,14943.577,3.448,4.433,574.919,0,1160164,7738.975
SWZ,Africa,Eswatini,4/1/2021,17344,7,668,1,14949.611,6.034,4.679,575.781,0.862,1160164,7738.975
SWZ,Africa,Eswatini,4/2/2021,17347,3,668,0,14952.196,2.586,4.31,575.781,0,1160164,7738.975
SWZ,Africa,Eswatini,4/3/2021,17349,2,668,0,14953.92,1.724,3.817,575.781,0,1160164,7738.975
SWZ,Africa,Eswatini,4/4/2021,17352,3,668,0,14956.506,2.586,3.817,575.781,0,1160164,7738.975
SWZ,Africa,Eswatini,4/5/2021,17354,2,669,1,14958.23,1.724,3.448,576.643,0.862,1160164,7738.975
SWZ,Africa,Eswatini,4/6/2021,17358,4,669,0,14961.678,3.448,3.078,576.643,0,1160164,7738.975
SWZ,Africa,Eswatini,4/7/2021,17365,7,669,0,14967.711,6.034,3.448,576.643,0,1160164,7738.975
SWZ,Africa,Eswatini,4/8/2021,17367,2,669,0,14969.435,1.724,2.832,576.643,0,1160164,7738.975
SWZ,Africa,Eswatini,4/9/2021,17370,3,669,0,14972.021,2.586,2.832,576.643,0,1160164,7738.975
SWZ,Africa,Eswatini,4/10/2021,17373,3,669,0,14974.607,2.586,2.955,576.643,0,1160164,7738.975
SWZ,Africa,Eswatini,4/11/2021,17376,3,669,0,14977.193,2.586,2.955,576.643,0,1160164,7738.975
SWZ,Africa,Eswatini,4/12/2021,18393,1017,669,0,15853.793,876.6,127.938,576.643,0,1160164,7738.975
SWZ,Africa,Eswatini,4/13/2021,18402,9,669,0,15861.551,7.758,128.553,576.643,0,1160164,7738.975
SWZ,Africa,Eswatini,4/14/2021,18407,5,670,1,15865.86,4.31,128.307,577.505,0.862,1160164,7738.975
SWZ,Africa,Eswatini,4/15/2021,18412,5,670,0,15870.17,4.31,128.676,577.505,0,1160164,7738.975
SWZ,Africa,Eswatini,4/16/2021,18414,2,670,0,15871.894,1.724,128.553,577.505,0,1160164,7738.975
SWZ,Africa,Eswatini,4/17/2021,18415,1,671,1,15872.756,0.862,128.307,578.367,0.862,1160164,7738.975
SWZ,Africa,Eswatini,4/18/2021,18417,2,671,0,15874.48,1.724,128.184,578.367,0,1160164,7738.975
SWZ,Africa,Eswatini,4/19/2021,18417,0,671,0,15874.48,0,2.955,578.367,0,1160164,7738.975
SWZ,Africa,Eswatini,4/20/2021,18417,0,671,0,15874.48,0,1.847,578.367,0,1160164,7738.975
SWZ,Africa,Eswatini,4/21/2021,18423,6,671,0,15879.651,5.172,1.97,578.367,0,1160164,7738.975
SWZ,Africa,Eswatini,4/22/2021,18426,3,671,0,15882.237,2.586,1.724,578.367,0,1160164,7738.975
SWZ,Africa,Eswatini,4/23/2021,18434,8,671,0,15889.133,6.896,2.463,578.367,0,1160164,7738.975
ETH,Africa,Ethiopia,1/1/2021,124652,388,1937,14,1084.274,3.375,3.445,16.849,0.122,114963583,1729.927
ETH,Africa,Ethiopia,1/2/2021,125049,397,1944,7,1087.727,3.453,3.276,16.91,0.061,114963583,1729.927
ETH,Africa,Ethiopia,1/3/2021,125622,573,1948,4,1092.711,4.984,3.427,16.944,0.035,114963583,1729.927
